season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2000,1,2000-04-15T00:00:00+00:00,Fire,28,17,Dragons
2000,1,2000-04-15T00:00:00+00:00,Thunder,7,32,Galaxy
2000,1,2000-04-16T00:00:00+00:00,Claymores,28,9,Admirals
2000,2,2000-04-22T00:00:00+00:00,Admirals,23,20,Fire
2000,2,2000-04-22T00:00:00+00:00,Galaxy,14,17,Claymores
2000,2,2000-04-24T00:00:00+00:00,Dragons,21,28,Thunder
2000,3,2000-04-29T00:00:00+00:00,Fire,34,27,Galaxy
2000,3,2000-04-29T00:00:00+00:00,Thunder,24,20,Claymores
2000,3,2000-04-30T00:00:00+00:00,Admirals,20,27,Dragons
2000,4,2000-05-06T00:00:00+00:00,Dragons,7,18,Fire
2000,4,2000-05-06T00:00:00+00:00,Galaxy,17,20,Admirals
2000,4,2000-05-07T00:00:00+00:00,Claymores,42,3,Thunder
2000,5,2000-05-13T00:00:00+00:00,Admirals,24,21,Thunder
2000,5,2000-05-13T00:00:00+00:00,Fire,22,10,Claymores
2000,5,2000-05-13T00:00:00+00:00,Galaxy,26,42,Dragons
2000,6,2000-05-20T00:00:00+00:00,Dragons,22,16,Admirals
2000,6,2000-05-21T00:00:00+00:00,Claymores,30,31,Galaxy
2000,6,2000-05-21T00:00:00+00:00,Thunder,25,21,Fire
2000,7,2000-05-27T00:00:00+00:00,Claymores,28,0,Dragons
2000,7,2000-05-27T00:00:00+00:00,Fire,28,27,Thunder
2000,7,2000-05-28T00:00:00+00:00,Admirals,41,7,Galaxy
2000,8,2000-06-03T00:00:00+00:00,Admirals,10,42,Claymores
2000,8,2000-06-03T00:00:00+00:00,Thunder,9,22,Dragons
2000,8,2000-06-04T00:00:00+00:00,Galaxy,14,53,Fire
2000,9,2000-06-10T00:00:00+00:00,Claymores,31,24,Fire
2000,9,2000-06-10T00:00:00+00:00,Thunder,28,15,Admirals
2000,9,2000-06-11T00:00:00+00:00,Dragons,8,14,Galaxy
2000,10,2000-06-17T00:00:00+00:00,Fire,31,28,Admirals
2000,10,2000-06-17T00:00:00+00:00,Galaxy,24,17,Thunder
2000,10,2000-06-18T00:00:00+00:00,Dragons,28,25,Claymores
2000,11,2000-06-25T00:00:00+00:00,Claymores,10,13,Fire
