season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1996,1,1996-04-13T00:00:00+00:00,Fire,21,27,Galaxy
1996,1,1996-04-14T00:00:00+00:00,Dragons,34,27,Admirals
1996,1,1996-04-14T00:00:00+00:00,Monarchs,21,24,Claymores
1996,2,1996-04-20T00:00:00+00:00,Admirals,17,7,Fire
1996,2,1996-04-20T00:00:00+00:00,Galaxy,37,3,Monarchs
1996,2,1996-04-21T00:00:00+00:00,Claymores,23,13,Dragons
1996,3,1996-04-27T00:00:00+00:00,Fire,20,27,Monarchs
1996,3,1996-04-28T00:00:00+00:00,Claymores,21,14,Admirals
1996,3,1996-04-28T00:00:00+00:00,Dragons,29,33,Galaxy
1996,4,1996-05-04T00:00:00+00:00,Fire,15,14,Claymores
1996,4,1996-05-05T00:00:00+00:00,Galaxy,40,28,Admirals
1996,4,1996-05-06T00:00:00+00:00,Monarchs,7,9,Dragons
1996,5,1996-05-11T00:00:00+00:00,Admirals,28,9,Monarchs
1996,5,1996-05-11T00:00:00+00:00,Galaxy,0,20,Claymores
1996,5,1996-05-12T00:00:00+00:00,Dragons,21,19,Fire
1996,6,1996-05-18T00:00:00+00:00,Admirals,48,14,Dragons
1996,6,1996-05-19T00:00:00+00:00,Claymores,24,19,Fire
1996,6,1996-05-19T00:00:00+00:00,Monarchs,27,7,Galaxy
1996,7,1996-05-25T00:00:00+00:00,Fire,16,12,Dragons
1996,7,1996-05-26T00:00:00+00:00,Claymores,20,17,Galaxy
1996,7,1996-05-27T00:00:00+00:00,Monarchs,16,13,Admirals
1996,8,1996-06-01T00:00:00+00:00,Admirals,31,27,Claymores
1996,8,1996-06-01T00:00:00+00:00,Galaxy,8,31,Fire
1996,8,1996-06-02T00:00:00+00:00,Dragons,7,6,Monarchs
1996,9,1996-06-08T00:00:00+00:00,Galaxy,24,21,Dragons
1996,9,1996-06-09T00:00:00+00:00,Claymores,33,28,Monarchs
1996,9,1996-06-09T00:00:00+00:00,Fire,14,24,Admirals
1996,10,1996-06-15T00:00:00+00:00,Admirals,20,28,Galaxy
1996,10,1996-06-16T00:00:00+00:00,Dragons,32,27,Claymores
1996,10,1996-06-16T00:00:00+00:00,Monarchs,17,14,Fire
1996,11,1996-06-23T00:00:00+00:00,Claymores,32,27,Galaxy
