season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2007,1,2007-04-14T00:00:00+00:00,Fire,3,15,Thunder
2007,1,2007-04-14T00:00:00+00:00,Galaxy,30,14,Admirals
2007,1,2007-04-14T00:00:00+00:00,Sea Devils,18,24,Centurions
2007,2,2007-04-20T00:00:00+00:00,Admirals,10,16,Fire
2007,2,2007-04-21T00:00:00+00:00,Centurions,13,18,Galaxy
2007,2,2007-04-22T00:00:00+00:00,Thunder,7,16,Sea Devils
2007,3,2007-04-28T00:00:00+00:00,Fire,6,14,Centurions
2007,3,2007-04-28T00:00:00+00:00,Galaxy,20,17,Sea Devils
2007,3,2007-04-28T00:00:00+00:00,Thunder,10,14,Admirals
2007,4,2007-05-05T00:00:00+00:00,Centurions,28,31,Thunder
2007,4,2007-05-06T00:00:00+00:00,Admirals,19,17,Galaxy
2007,4,2007-05-06T00:00:00+00:00,Sea Devils,34,9,Fire
2007,5,2007-05-12T00:00:00+00:00,Fire,27,24,Galaxy
2007,5,2007-05-12T00:00:00+00:00,Sea Devils,24,17,Admirals
2007,5,2007-05-13T00:00:00+00:00,Thunder,10,24,Centurions
2007,6,2007-05-18T00:00:00+00:00,Admirals,41,31,Sea Devils
2007,6,2007-05-19T00:00:00+00:00,Centurions,20,17,Fire
2007,6,2007-05-20T00:00:00+00:00,Galaxy,35,7,Thunder
2007,7,2007-05-25T00:00:00+00:00,Admirals,7,30,Centurions
2007,7,2007-05-26T00:00:00+00:00,Galaxy,23,10,Fire
2007,7,2007-05-26T00:00:00+00:00,Sea Devils,17,7,Thunder
2007,8,2007-06-02T00:00:00+00:00,Centurions,7,21,Sea Devils
2007,8,2007-06-02T00:00:00+00:00,Thunder,22,25,Galaxy
2007,8,2007-06-03T00:00:00+00:00,Fire,41,38,Admirals
2007,9,2007-06-08T00:00:00+00:00,Thunder,17,24,Fire
2007,9,2007-06-09T00:00:00+00:00,Centurions,31,13,Admirals
2007,9,2007-06-09T00:00:00+00:00,Sea Devils,36,31,Galaxy
2007,10,2007-06-15T00:00:00+00:00,Admirals,21,20,Thunder
2007,10,2007-06-16T00:00:00+00:00,Fire,13,17,Sea Devils
2007,10,2007-06-16T00:00:00+00:00,Galaxy,31,14,Centurions
2007,11,2007-06-23T00:00:00+00:00,Galaxy,28,37,Sea Devils
